what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.debug.ui,3.3.0.v20080603,org.eclipse.jdt.debug.ui.localJavaShortcut.run,1420369270790
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1420369282084
executed,command,org.eclipse.ui.ide,3.4.0.I20080606-1300,org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals,1420369285224
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1420369286339
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1420369286499
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1420369287954
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1420369290559
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1420369291029
executed,command,org.eclipse.jdt.debug.ui,3.3.0.v20080603,org.eclipse.jdt.debug.ui.localJavaShortcut.run,1420369291054
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1420369298899
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1420369300339
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.copy,1420369302624
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.text.contentAssist.proposals,1420369304416
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1420369329956
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1420369330761
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1420369331801
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1420369356377
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1420369358343
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1420369369855
activated,view,org.eclipse.ui.navigator.resources,3.3.100.I20080606-1300,org.eclipse.ui.navigator.ProjectExplorer,1420369375730
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1420369376772
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.text.contentAssist.proposals,1420369387697
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.copy,1420369402431
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.paste,1420369404006
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1420369404796
