what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1418381218196
executed,command,org.eclipse.jdt.debug.ui,3.3.0.v20080603,org.eclipse.jdt.debug.ui.localJavaShortcut.run,1418381242611
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1418381247612
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1418381252843
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1418381257508
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1418381269014
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1418381271809
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1418381279355
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1418381301787
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1418381303262
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1418381557034
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1418381560400
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.select.lineStart,1418381568233
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.copy,1418381569188
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.paste,1418381571783
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.select.wordPrevious,1418381572923
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.select.wordPrevious,1418381573443
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1418381576933
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1418381584478
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1418381593839
executed,command,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.edit.text.java.create.getter.setter,1418381593884
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1418381596054
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1418381621920
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.wordPrevious,1418381639181
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.wordPrevious,1418381639401
