what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.debug.ui,3.3.0.v20080603,org.eclipse.jdt.debug.ui.localJavaShortcut.run,1418458502419
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1418458506689
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1418458533644
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1418458558747
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1418458558767
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1418458563282
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1418458592837
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1418458594877
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.select.lineStart,1418458598732
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.delete.line,1418458599997
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1418458600912
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1418458603777
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1418458604497
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1418458604997
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1418458612984
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1418458615329
executed,command,org.eclipse.jdt.debug.ui,3.3.0.v20080603,org.eclipse.jdt.debug.ui.localJavaShortcut.run,1418458617339
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1418458620625
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1418458644556
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1418458699596
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1418458699616
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1418458701844
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1418458703851
executed,command,org.eclipse.jdt.debug.ui,3.3.0.v20080603,org.eclipse.jdt.debug.ui.localJavaShortcut.run,1418458703876
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1418458728228
