what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1421435370831
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1421435370843
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1421435370865
activated,view,org.eclipse.ui.navigator.resources,3.3.100.I20080606-1300,org.eclipse.ui.navigator.ProjectExplorer,1421435382055
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1421435386422
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1421435562101
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1421435562110
activated,view,org.eclipse.ui.navigator.resources,3.3.100.I20080606-1300,org.eclipse.ui.navigator.ProjectExplorer,1421435569190
started,bundle,org.eclipse.wst.ws.service.policy,1.0.0.v200805221441,org.eclipse.wst.ws.service.policy,1421435571426
started,bundle,org.eclipse.wst.command.env,1.0.305.v200805281530,org.eclipse.wst.command.env,1421435571466
started,bundle,org.eclipse.wst.ws,1.1.0.v200805140300,org.eclipse.wst.ws,1421435571467
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1421435571673
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1421435666968
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.properties,1421435666987
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1421435679322
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1421435704664
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1421435708920
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1421435779555
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.properties,1421435779574
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1421435780263
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1421436207890
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1421436207916
activated,view,org.eclipse.ui.navigator.resources,3.3.100.I20080606-1300,org.eclipse.ui.navigator.ProjectExplorer,1421436209199
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1421436212136
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1421436220149
