what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1421345562446
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1421345562501
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.delete,1421345562511
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1421345574914
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1421345609658
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1421345609688
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1421345609788
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.navigate.collapseAll,1421345623720
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1421345628492
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1421357035264
started,bundle,org.eclipse.mylyn.ide.ant,3.0.0.v20080619-1900,org.eclipse.mylyn.ide.ant,1421357038581
started,bundle,org.eclipse.mylyn.pde.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.pde.ui,1421357038614
started,bundle,org.eclipse.mylyn.resources.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.resources.ui,1421357038632
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1421357038681
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1421357041642
closed,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1421357042303
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.exit,1421357042818
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,org.eclipse.jst.j2ee.xdoclet.runtime,1421357042956
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.0.v200805140020,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1421357042976
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.5.205.v200805140145,org.eclipse.jst.server.generic.jboss,1421357043004
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,org.eclipse.jst.server.generic.jonas,1421357043006
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.205.v200805140145,org.eclipse.jst.server.generic.oc4j,1421357043010
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.301.v200805140145,org.eclipse.jst.server.websphere.core,1421357043014
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.305.v200805140145,org.eclipse.jst.server.generic.ui,1421357043027
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.305.v200805140145,org.eclipse.jst.server.generic.core,1421357043045
