what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.copy,1419711356325
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1419711356767
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.properties,1419711356782
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1419711357912
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1419711359827
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1419711359832
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1419711362185
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1419711363235
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1419711364700
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1419711365680
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1419711367826
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1419711392082
activated,view,org.eclipse.ui.navigator.resources,3.3.100.I20080606-1300,org.eclipse.ui.navigator.ProjectExplorer,1419711393205
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1419711396765
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1419711405714
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.import,1419711405729
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.import,1419711405729
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1419711407569
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1419711434406
opened,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1419711446886
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1419711446971
activated,view,org.eclipse.ui.navigator.resources,3.3.100.I20080606-1300,org.eclipse.ui.navigator.ProjectExplorer,1419711446986
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1419711448901
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.text.contentAssist.proposals,1419711452659
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.text.contentAssist.proposals,1419711464637
