what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1422269058474
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1422269106554
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1422269108196
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.paste,1422269108952
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1422269123161
executed,command,org.eclipse.ui.ide,3.4.0.I20080606-1300,org.eclipse.ui.navigate.openResource,1422269123181
activated,editor,org.eclipse.jst.jsp.ui,1.1.300.v200805152207,org.eclipse.jst.jsp.core.jspsource.source,1422269126701
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1422269135848
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1422270832974
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1422270834485
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1422270839402
opened,editor,org.eclipse.wst.css.ui,1.0.300.v200805152207,org.eclipse.wst.css.core.csssource.source,1422270839816
activated,editor,org.eclipse.wst.css.ui,1.0.300.v200805152207,org.eclipse.wst.css.core.csssource.source,1422270839901
executed,command,org.eclipse.ui.ide,3.4.0.I20080606-1300,org.eclipse.ui.navigate.openResource,1422270840032
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1422270841133
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.copy,1422270853136
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1422270853557
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.properties,1422270853566
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1422270854148
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1422270872911
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1422270873451
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1422270911447
activated,editor,org.eclipse.jst.jsp.ui,1.1.300.v200805152207,org.eclipse.jst.jsp.core.jspsource.source,1422270915208
closed,editor,org.eclipse.wst.css.ui,1.0.300.v200805152207,org.eclipse.wst.css.core.csssource.source,1422270915255
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1422270916357
