what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.ide,3.4.0.I20080606-1300,org.eclipse.ui.views.ResourceNavigator,1378572680902
opened,editor,org.eclipse.wst.xml.ui,1.0.400.v200806051910,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1378572686533
activated,editor,org.eclipse.wst.xml.ui,1.0.400.v200806051910,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1378572686613
started,bundle,org.eclipse.mylyn.java.tasks,3.0.0.v20080619-1900,org.eclipse.mylyn.java.tasks,1378572691341
activated,view,org.eclipse.ui.ide,3.4.0.I20080606-1300,org.eclipse.ui.views.ResourceNavigator,1378572707525
closed,editor,org.eclipse.wst.xml.ui,1.0.400.v200806051910,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1378572707529
closed,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1378572707541
closed,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1378572707557
closed,editor,org.eclipse.jst.jsp.ui,1.1.300.v200805152207,org.eclipse.jst.jsp.core.jspsource.source,1378572707578
closed,editor,org.eclipse.wst.xml.ui,1.0.400.v200806051910,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1378572707598
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1378572711682
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1378572719596
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1378572727552
started,bundle,org.eclipse.jst.ws.consumption.ui,1.1.0.v200806050222,org.eclipse.jst.ws.consumption.ui,1378572733768
started,bundle,org.eclipse.jst.ws.ui,1.0.302.v200805140230,org.eclipse.jst.ws.ui,1378572733779
started,bundle,org.eclipse.wst.command.env,1.0.305.v200805281530,org.eclipse.wst.command.env,1378572733801
started,bundle,org.eclipse.wst.server.core,1.1.0.v20080530,org.eclipse.wst.server.core,1378572733837
started,bundle,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.ui,1378572733864
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1378572743587
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1378572748316
started,bundle,com.sysdeo.eclipse.tomcat,3.2.1,com.sysdeo.eclipse.tomcat,1378572764635
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1378572784162
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1378572786724
started,bundle,org.eclipse.wst.ws.service.policy,1.0.0.v200805221441,org.eclipse.wst.ws.service.policy,1378572787927
started,bundle,org.eclipse.wst.ws,1.1.0.v200805140300,org.eclipse.wst.ws,1378572787937
