what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1380462718580
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1380462723106
activated,view,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.ui.ServersView,1380462723149
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1380462724191
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1380462767341
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1380462770325
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1380462777846
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1380462780239
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.paste,1380462781291
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.copy,1380462789539
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1380462790060
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1380462828744
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.delete,1380462834648
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.copy,1380462838564
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1380462839028
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1380462861507
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.lineStart,1380462868194
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.paste,1380462870311
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.wordNext,1380462872862
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.wordNext,1380462873075
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.wordNext,1380462873313
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.wordPrevious,1380462873709
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.delete,1380462876007
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.copy,1380462880690
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1380462881216
