what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.0.v200805221604,org.eclipse.wst.jsdt.web.core,1412842171173
started,bundle,org.eclipse.wst.dtd.core,1.1.200.v200805140200,org.eclipse.wst.dtd.core,1412842171173
started,bundle,org.eclipse.wst.internet.cache,1.0.301.v200805140020,org.eclipse.wst.internet.cache,1412842171204
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1412842242402
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1412842368225
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1412842378634
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1412842383271
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1412842385341
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1412842392919
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.copy,1412842396242
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.0.v200804302218,org.eclipse.wst.jsdt.manipulation,1412842398764
started,bundle,org.eclipse.wst.jsdt.ui,1.0.0.v200805282135,org.eclipse.wst.jsdt.ui,1412842398867
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.paste,1412842399157
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1412842405025
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1412842406495
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.delete,1412842406519
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1412842410389
started,bundle,org.eclipse.jdt.debug.ui,3.3.0.v20080603,org.eclipse.jdt.debug.ui,1412842415944
started,bundle,org.eclipse.jst.jsp.ui,1.1.300.v200805152207,org.eclipse.jst.jsp.ui,1412842415991
started,bundle,org.eclipse.pde.core,3.4.0.v20080604-2000,org.eclipse.pde.core,1412842416053
started,bundle,org.eclipse.ant.ui,3.3.0.v20080529,org.eclipse.ant.ui,1412842416069
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1412842417726
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.rename,1412842417741
opened,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1412842421702
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1412842421811
